alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
31.61,26.69,29.06,17.74,6.32,6.02,6.04,6.33,0.22,0.58,0.03,0.04,0.27,0.11,17.2,53.2,54.7
7.80,20.10,23.41,6.24,7.48,7.39,6.64,6.96,0.25,0.24,0.06,0.74,0.27,0.05,19.8,15.1,5.5
29.09,14.25,22.80,14.88,7.17,6.84,6.71,6.67,0.15,0.04,0.02,0.09,0.27,0.07,19.3,18.0,9.6
30.44,65.23,23.11,15.27,6.93,9.33,7.11,6.54,0.38,0.04,0.06,0.03,0.07,0.00,27.1,31.0,17.3
0.44,13.42,23.36,26.18,7.28,7.28,6.81,6.76,0.72,0.04,0.02,0.45,0.25,0.07,19.7,15.8,6.5
26.28,24.30,8.90,12.89,7.47,7.76,6.59,7.69,0.21,0.59,0.02,0.04,0.30,0.02,20.3,13.7,3.2
27.19,21.51,24.95,13.28,6.53,7.13,6.35,6.31,0.38,0.62,0.04,0.54,0.27,0.05,18.5,29.7,24.8
25.55,18.50,7.35,10.91,6.11,7.37,6.01,6.04,0.39,0.03,0.59,0.13,0.30,0.05,17.5,50.7,51.5
26.97,20.57,12.44,10.61,6.90,6.75,6.23,6.39,0.31,0.61,0.08,0.74,0.30,0.07,18.4,26.0,20.3
31.54,28.91,15.19,11.04,7.45,9.26,8.67,6.77,0.37,0.05,0.08,0.12,0.25,0.00,21.4,15.2,4.0
12.16,21.51,25.64,14.31,7.09,7.10,6.35,6.40,0.02,0.63,0.02,0.74,0.25,0.05,18.9,24.3,17.7
11.80,28.71,21.69,21.95,8.19,9.29,8.46,6.85,0.60,0.73,0.02,0.17,0.25,0.00,21.5,14.5,3.0
9.83,23.94,25.87,30.53,6.21,7.74,6.20,6.18,0.25,0.02,0.08,0.43,0.27,0.02,18.4,42.3,40.3
5.98,12.02,25.18,5.48,6.56,6.78,6.28,6.33,0.70,0.25,0.10,0.59,0.27,0.07,18.4,31.0,26.4
27.12,43.31,26.07,4.59,6.62,7.56,6.54,6.33,0.36,0.03,0.02,0.41,0.23,0.00,22.7,33.6,25.1
31.40,59.82,11.56,3.37,8.43,9.47,8.35,7.73,0.49,0.02,0.14,0.10,0.09,0.00,27.6,22.5,6.4
10.88,28.59,10.67,11.66,7.37,9.49,8.78,7.41,0.67,0.08,0.02,0.72,0.25,0.00,21.8,13.2,1.1
29.37,21.43,3.94,11.07,7.32,7.14,6.40,6.72,0.31,0.03,0.04,0.15,0.30,0.05,19.2,18.0,9.6
28.59,24.34,18.74,24.56,7.64,8.25,7.38,7.84,0.66,0.06,0.02,0.02,0.30,0.02,20.9,11.7,0.3
10.01,16.90,3.72,2.28,7.35,7.44,7.41,6.89,0.75,0.75,0.09,0.12,0.30,0.05,20.0,13.3,3.2
9.97,43.90,30.40,26.09,6.20,8.01,6.10,6.02,0.54,0.03,0.04,0.05,0.20,0.00,21.9,58.6,56.5
8.11,60.13,26.93,11.56,6.43,8.63,6.15,6.32,0.39,0.02,0.02,0.43,0.09,0.00,25.1,46.8,38.6
16.34,28.81,25.16,19.88,6.55,9.34,6.55,6.17,0.22,0.70,0.13,0.66,0.25,0.00,19.9,32.0,26.1
25.81,14.66,18.67,27.78,6.92,6.82,6.64,6.66,0.43,0.03,0.03,0.37,0.30,0.07,19.1,19.1,11.2
7.06,26.83,28.83,11.40,6.00,6.01,6.10,6.18,0.18,0.46,0.07,0.03,0.25,0.11,16.8,66.3,71.2
17.79,22.60,13.57,18.95,6.44,6.78,6.30,6.33,0.24,0.57,0.02,0.02,0.30,0.05,18.2,31.0,26.7
7.31,61.27,25.30,29.12,6.54,8.77,6.23,6.28,0.27,0.02,0.02,0.43,0.09,0.00,25.3,44.0,35.0
6.92,29.53,25.59,23.92,6.60,9.37,6.27,6.23,0.66,0.02,0.08,0.64,0.27,0.00,19.8,33.1,27.5
10.29,28.95,27.39,13.79,6.55,9.43,6.14,6.13,0.13,0.68,0.04,0.39,0.27,0.00,19.5,39.3,35.4
28.89,28.96,13.76,28.29,7.13,9.29,6.45,6.84,0.26,0.59,0.06,0.22,0.30,0.00,20.6,18.3,8.5
27.01,20.57,12.44,10.61,6.90,6.75,6.32,6.39,0.31,0.61,0.04,0.23,0.30,0.07,18.5,25.0,19.0
13.60,56.53,1.75,10.50,7.71,9.10,7.99,6.94,0.75,0.05,0.03,0.26,0.14,0.00,26.5,23.2,8.5
26.91,71.13,11.92,1.37,8.29,9.50,8.46,8.30,0.52,0.74,0.07,0.05,0.02,0.00,30.7,27.1,8.7
10.09,24.66,7.16,17.76,7.60,7.76,8.82,7.72,0.74,0.03,0.02,0.25,0.25,0.02,21.0,11.9,0.3
30.06,58.79,1.34,25.13,7.14,8.58,6.37,6.53,0.17,0.02,0.05,0.02,0.11,0.00,25.6,31.6,19.6
5.22,1.92,23.17,10.60,6.90,7.03,6.61,6.58,0.74,0.04,0.06,0.30,0.27,0.07,19.1,20.1,12.3
31.58,15.69,11.05,16.34,6.77,6.81,6.05,6.29,0.73,0.03,0.04,0.17,0.30,0.07,18.1,31.6,27.5
21.80,23.91,4.53,10.48,7.84,7.98,7.30,7.39,0.75,0.07,0.05,0.02,0.30,0.02,20.7,12.0,0.8
0.39,81.63,0.12,20.89,6.60,6.47,6.15,6.18,0.60,0.02,0.02,0.20,0.05,0.00,25.7,64.4,59.5
8.53,1.24,8.02,9.96,7.06,7.16,6.44,6.68,0.46,0.52,0.02,0.05,0.30,0.07,19.1,18.6,10.5
7.05,24.31,23.47,15.39,7.55,8.13,6.74,6.79,0.19,0.58,0.02,0.63,0.25,0.02,20.3,15.8,5.9
31.25,26.69,25.84,9.56,6.04,6.02,6.20,6.02,0.71,0.58,0.09,0.15,0.27,0.11,16.8,65.7,70.6
6.77,65.45,8.30,13.86,7.33,8.57,8.14,6.70,0.73,0.04,0.07,0.06,0.07,0.00,27.5,28.1,13.4
6.33,14.86,0.85,24.94,7.44,7.15,6.71,6.90,0.22,0.60,0.02,0.62,0.30,0.07,19.6,14.8,5.3
32.80,49.00,15.36,5.09,8.08,9.49,8.80,8.44,0.18,0.06,0.02,0.09,0.18,0.00,26.0,19.2,4.1
1.07,49.92,25.05,4.56,6.75,8.10,6.40,6.81,0.30,0.02,0.18,0.55,0.16,0.00,24.4,29.8,18.6
26.28,24.44,9.19,12.89,7.58,7.76,6.59,7.68,0.21,0.51,0.02,0.04,0.30,0.02,20.4,13.6,3.1
28.89,21.03,13.03,27.06,7.04,7.39,6.68,6.71,0.31,0.47,0.02,0.05,0.30,0.05,19.4,16.8,8.0
7.62,49.65,27.66,25.26,7.34,7.71,6.33,6.41,0.24,0.02,0.02,0.56,0.16,0.00,24.1,33.2,23.1
5.21,1.92,23.12,10.51,7.56,7.37,7.26,6.93,0.74,0.04,0.03,0.30,0.25,0.05,20.1,13.4,3.1
2.80,15.75,24.25,22.89,7.09,6.83,6.52,6.32,0.38,0.27,0.02,0.02,0.27,0.07,18.8,24.4,17.9
31.54,21.27,9.47,15.78,7.31,7.42,6.41,6.74,0.35,0.62,0.02,0.12,0.30,0.05,19.3,17.5,8.9
9.37,24.35,8.02,10.48,6.78,7.99,6.38,6.50,0.16,0.09,0.02,0.15,0.30,0.02,19.3,22.5,15.1
12.00,43.96,25.09,18.77,7.25,7.41,6.47,6.31,0.56,0.06,0.02,0.66,0.20,0.00,23.0,31.2,21.8
27.01,23.71,25.32,21.01,6.52,6.71,6.34,6.11,0.68,0.41,0.02,0.70,0.25,0.05,18.2,37.0,34.0
30.68,28.80,23.82,10.70,7.41,9.50,6.73,6.58,0.53,0.03,0.07,0.25,0.25,0.00,20.9,18.6,8.7
28.02,24.74,9.93,27.70,7.05,7.71,6.34,6.49,0.65,0.22,0.14,0.42,0.30,0.02,19.3,21.7,14.1
7.46,14.24,8.97,2.78,7.22,7.19,6.50,6.87,0.74,0.62,0.02,0.02,0.30,0.07,19.4,16.4,7.5
10.68,65.31,31.21,19.08,6.09,9.04,6.00,6.01,0.53,0.04,0.03,0.14,0.07,0.00,25.2,72.5,70.0
7.51,67.09,27.98,28.20,6.17,6.32,6.05,6.22,0.71,0.02,0.63,0.02,0.11,0.00,23.8,76.1,75.9
13.00,13.84,2.23,15.49,7.64,7.43,7.37,7.32,0.75,0.40,0.04,0.03,0.30,0.05,20.2,11.7,0.9
6.90,42.77,22.44,22.98,7.54,9.50,8.83,7.04,0.58,0.02,0.02,0.30,0.23,0.00,24.3,18.2,4.6
30.93,24.42,29.93,12.18,6.14,8.11,6.02,6.00,0.52,0.02,0.02,0.60,0.27,0.02,18.2,56.8,58.3
29.01,4.74,12.48,21.22,7.05,6.89,6.32,6.39,0.32,0.11,0.02,0.08,0.30,0.07,18.6,23.9,17.4
29.26,21.20,25.02,19.53,6.74,7.40,6.47,6.32,0.24,0.05,0.02,0.04,0.25,0.05,18.8,26.0,19.9
5.72,43.76,29.62,14.49,6.01,8.44,6.08,6.09,0.21,0.05,0.03,0.53,0.20,0.00,21.8,62.7,61.7
34.47,22.30,25.00,26.11,6.16,6.92,6.26,6.30,0.74,0.56,0.57,0.74,0.27,0.05,18.1,40.8,38.7
3.91,49.68,23.29,16.78,7.58,9.49,7.54,6.92,0.24,0.02,0.05,0.75,0.16,0.00,25.3,21.1,7.0
0.41,14.54,4.37,24.11,6.87,6.78,6.20,6.31,0.23,0.05,0.02,0.04,0.30,0.07,18.3,28.2,23.1
13.63,43.03,25.82,21.99,6.61,7.56,6.42,6.70,0.70,0.02,0.06,0.65,0.23,0.00,22.9,30.0,20.4
3.87,21.97,22.89,18.34,7.38,7.14,6.98,6.69,0.53,0.03,0.02,0.04,0.27,0.05,19.7,15.8,6.5
5.97,24.33,30.47,6.44,6.00,7.69,6.09,6.06,0.26,0.02,0.08,0.43,0.25,0.02,18.1,58.4,60.3
29.40,57.69,4.55,17.66,7.74,7.30,6.45,6.55,0.57,0.04,0.03,0.69,0.14,0.00,25.4,30.8,18.8
14.75,66.95,24.00,15.65,7.31,7.43,6.86,6.75,0.06,0.02,0.14,0.09,0.05,0.00,27.4,31.0,17.0
32.62,49.58,29.36,15.21,6.66,8.02,6.25,6.32,0.05,0.02,0.05,0.74,0.16,0.00,23.7,40.0,31.9
30.93,29.26,15.99,26.59,7.13,9.28,6.21,6.66,0.61,0.05,0.05,0.20,0.30,0.00,20.3,21.9,13.3
26.60,19.75,24.15,11.44,7.60,7.37,6.54,6.74,0.71,0.02,0.02,0.20,0.27,0.05,19.6,17.0,8.0
6.91,14.66,18.95,27.78,6.92,6.80,6.20,6.66,0.47,0.03,0.03,0.38,0.30,0.07,18.7,23.0,16.3
31.31,21.96,24.18,23.62,6.78,7.00,6.48,6.70,0.23,0.04,0.02,0.13,0.27,0.05,19.1,21.1,13.5
14.70,22.61,13.92,27.60,6.10,6.71,6.00,6.01,0.49,0.03,0.02,0.18,0.30,0.07,17.2,53.8,55.6
31.91,50.39,23.44,15.36,6.98,7.93,6.94,6.67,0.22,0.07,0.02,0.61,0.16,0.00,24.9,26.3,13.8
18.31,26.69,28.99,11.52,6.43,6.01,6.12,6.22,0.19,0.56,0.60,0.13,0.25,0.11,17.2,51.6,52.8
32.63,60.60,23.87,10.62,6.66,8.01,6.42,6.45,0.34,0.02,0.03,0.70,0.09,0.00,25.6,36.9,26.1
23.40,14.29,0.78,24.19,6.86,6.81,6.32,6.28,0.31,0.05,0.08,0.68,0.30,0.07,18.4,27.0,21.5
14.56,57.97,22.29,8.22,6.50,7.31,6.19,6.23,0.39,0.02,0.35,0.15,0.14,0.00,24.5,45.4,37.6
10.45,4.41,12.69,2.84,6.67,6.93,6.08,6.39,0.23,0.02,0.02,0.66,0.30,0.07,18.2,29.5,24.8
6.27,3.97,10.20,21.16,7.48,7.35,6.80,6.99,0.17,0.08,0.02,0.44,0.30,0.07,19.8,13.8,3.9
28.81,58.78,1.94,25.06,7.15,8.70,6.39,7.01,0.21,0.02,0.02,0.60,0.11,0.00,26.0,28.1,14.8
12.34,48.63,3.88,14.65,8.22,9.50,8.77,6.85,0.61,0.06,0.02,0.60,0.18,0.00,25.4,20.9,6.7
5.75,24.18,2.49,27.94,6.34,7.93,6.12,6.26,0.57,0.50,0.03,0.10,0.30,0.02,18.5,35.6,32.0
28.14,29.21,5.83,5.40,7.67,9.37,7.87,6.91,0.25,0.22,0.02,0.04,0.27,0.00,21.5,14.2,2.6
28.96,23.89,33.18,12.15,6.04,8.02,6.01,6.18,0.71,0.59,0.03,0.20,0.25,0.02,18.3,57.0,58.4
5.74,43.21,29.61,15.17,6.00,8.74,6.08,6.03,0.21,0.02,0.03,0.50,0.23,0.00,21.6,65.2,64.9
14.46,97.21,25.00,15.50,6.79,6.17,6.49,6.00,0.11,0.02,0.51,0.02,0.00,0.00,26.1,89.6,89.9
6.83,14.95,0.95,14.94,7.44,6.84,6.75,6.81,0.36,0.60,0.02,0.63,0.30,0.07,19.5,15.9,6.9
5.94,57.62,7.75,29.00,7.73,9.39,7.93,6.64,0.25,0.02,0.02,0.75,0.11,0.00,26.4,25.1,10.9
12.60,28.80,0.15,10.70,7.39,9.46,6.84,7.33,0.72,0.03,0.02,0.11,0.30,0.00,21.3,14.1,2.6
16.70,13.95,22.98,15.43,7.60,7.40,6.59,6.54,0.44,0.44,0.02,0.05,0.27,0.05,19.4,18.1,9.5
32.40,12.25,22.93,16.04,7.66,7.23,7.02,6.91,0.75,0.71,0.02,0.38,0.27,0.07,20.0,13.9,3.9
9.83,22.72,28.12,29.83,6.89,6.73,6.19,6.18,0.07,0.02,0.03,0.05,0.25,0.05,18.4,35.2,31.5
15.37,21.99,23.31,27.15,7.37,7.17,6.94,7.60,0.48,0.02,0.02,0.52,0.25,0.05,20.2,13.1,2.7
15.93,43.27,26.02,18.60,6.79,9.40,6.35,6.22,0.71,0.02,0.02,0.35,0.23,0.00,22.7,35.0,26.9
6.83,2.88,0.95,14.15,7.44,6.86,6.75,6.81,0.37,0.60,0.02,0.69,0.30,0.07,19.5,15.9,6.8
6.91,28.71,21.52,11.51,6.77,9.38,8.46,6.85,0.75,0.07,0.02,0.07,0.25,0.00,21.2,17.2,6.7
27.19,21.51,25.12,13.28,6.53,7.13,6.49,6.31,0.38,0.63,0.04,0.54,0.25,0.05,18.6,28.5,23.1
5.11,24.21,9.46,12.54,7.19,7.87,6.46,6.62,0.16,0.13,0.04,0.67,0.30,0.02,19.6,18.7,10.0
2.02,30.21,28.19,10.57,6.22,8.06,6.16,6.01,0.52,0.02,0.04,0.57,0.25,0.00,19.2,51.0,50.0
16.93,43.41,23.03,20.17,7.63,9.34,7.54,6.71,0.33,0.02,0.02,0.08,0.20,0.00,24.0,20.3,7.6
11.22,29.53,30.62,20.92,6.19,9.29,6.14,6.11,0.11,0.39,0.07,0.47,0.25,0.00,19.3,49.4,48.0
3.72,60.04,22.90,23.83,7.29,9.24,7.50,6.88,0.24,0.02,0.02,0.38,0.09,0.00,26.8,25.2,10.5
10.93,43.39,15.25,16.47,7.01,9.28,8.77,7.41,0.10,0.06,0.02,0.04,0.20,0.00,24.4,19.1,5.6
28.72,78.53,14.98,14.65,7.49,8.11,8.81,6.85,0.32,0.02,0.08,0.10,0.00,0.00,29.2,31.1,15.1
1.28,80.44,25.63,21.17,6.71,6.89,6.51,6.82,0.33,0.04,0.02,0.08,0.00,0.00,27.9,43.4,31.5
6.46,59.74,11.66,4.41,7.66,9.46,8.58,6.75,0.73,0.04,0.03,0.54,0.09,0.00,26.9,24.9,10.0
19.48,43.44,26.68,11.62,6.99,8.05,6.35,6.73,0.69,0.02,0.36,0.05,0.20,0.00,23.3,27.8,17.3
22.52,24.67,23.44,24.56,6.84,7.78,6.63,6.65,0.53,0.57,0.02,0.25,0.27,0.02,19.7,19.6,11.1
5.61,50.71,25.84,18.90,6.45,7.03,6.29,6.07,0.75,0.02,0.08,0.67,0.16,0.00,23.2,49.3,43.8
5.94,57.44,22.37,15.48,6.54,7.34,6.25,6.22,0.18,0.02,0.35,0.71,0.14,0.00,24.5,43.9,35.8
30.40,19.32,22.72,27.96,7.35,7.32,7.43,6.96,0.75,0.69,0.02,0.08,0.27,0.07,20.1,13.4,3.1
6.37,19.95,25.89,6.73,6.90,6.96,6.32,6.42,0.21,0.03,0.04,0.13,0.25,0.07,18.8,25.7,19.5
7.41,23.74,13.58,9.77,6.65,7.88,6.30,6.32,0.34,0.02,0.02,0.40,0.30,0.02,18.9,27.3,21.4
29.68,18.32,2.68,18.82,7.30,6.78,6.22,6.44,0.24,0.57,0.02,0.26,0.30,0.07,18.6,23.9,17.5
20.06,15.55,6.02,17.62,7.64,7.37,7.06,7.32,0.06,0.06,0.08,0.08,0.30,0.05,20.1,12.1,1.5
13.54,67.39,28.36,6.37,6.51,6.53,6.05,6.27,0.30,0.02,0.02,0.06,0.09,0.00,24.7,61.4,56.8
32.56,28.72,9.51,3.72,7.84,9.39,6.45,6.75,0.69,0.09,0.03,0.44,0.30,0.00,20.7,17.8,7.8
30.68,22.42,23.82,10.70,7.50,6.42,6.66,6.73,0.64,0.03,0.02,0.25,0.25,0.09,19.2,20.2,12.3
12.15,43.96,25.11,13.16,6.52,7.36,6.47,6.21,0.21,0.06,0.02,0.40,0.20,0.00,22.5,38.2,30.9
27.85,71.19,11.58,22.62,7.44,8.60,8.56,6.84,0.30,0.04,0.39,0.28,0.02,0.00,28.5,28.8,13.2
18.71,22.23,12.81,20.24,6.33,7.04,6.00,6.13,0.03,0.27,0.02,0.26,0.30,0.05,17.7,42.0,40.6
12.65,43.90,17.91,5.67,7.90,9.24,8.67,6.84,0.72,0.05,0.02,0.20,0.20,0.00,24.4,19.6,6.2
20.27,29.51,30.61,13.32,6.18,9.28,6.03,6.03,0.72,0.68,0.13,0.15,0.25,0.00,19.1,55.4,55.5
9.48,71.31,24.42,3.36,7.37,8.27,8.69,7.54,0.74,0.02,0.04,0.04,0.02,0.00,28.8,27.5,11.3
6.72,97.21,26.81,11.08,6.47,6.22,6.34,6.63,0.41,0.02,0.51,0.03,0.00,0.00,26.7,78.5,75.7
30.45,22.39,28.92,8.88,6.27,6.28,6.15,6.21,0.37,0.05,0.07,0.42,0.25,0.09,17.4,47.4,47.4
28.17,21.40,25.70,12.20,6.57,6.46,6.45,6.21,0.46,0.15,0.02,0.71,0.25,0.09,18.1,34.0,30.4
14.03,59.10,23.40,24.33,6.54,8.09,6.03,6.05,0.69,0.02,0.02,0.10,0.11,0.00,24.5,53.0,46.9
6.44,24.08,25.27,15.76,6.88,7.81,6.25,6.30,0.74,0.58,0.05,0.02,0.27,0.02,19.1,28.2,22.3
30.68,61.59,12.88,11.02,7.34,8.54,6.42,6.70,0.58,0.04,0.02,0.58,0.09,0.00,26.3,30.0,16.8
32.05,8.08,23.05,5.82,6.74,7.40,7.16,6.65,0.70,0.57,0.04,0.23,0.25,0.05,19.5,18.2,9.7
30.40,22.39,28.92,8.85,6.38,6.28,6.19,6.21,0.37,0.05,0.07,0.42,0.27,0.09,17.5,43.9,43.0
6.43,43.64,27.19,4.78,6.71,8.04,6.26,6.00,0.72,0.02,0.07,0.19,0.20,0.00,22.3,45.4,40.0
4.52,59.82,11.66,15.74,7.66,9.47,8.10,6.90,0.72,0.02,0.07,0.07,0.09,0.00,27.0,24.0,8.8
19.49,72.30,10.88,3.37,7.59,9.47,8.61,7.72,0.39,0.05,0.02,0.10,0.02,0.00,29.1,26.1,9.2
2.50,66.10,1.51,5.00,7.64,9.45,8.52,7.35,0.22,0.03,0.02,0.43,0.05,0.00,28.2,24.7,8.4
6.93,58.79,3.96,29.34,6.47,9.43,6.32,6.34,0.74,0.04,0.05,0.04,0.11,0.00,25.1,39.7,30.0
28.55,67.84,25.02,10.86,6.44,7.03,6.46,6.53,0.08,0.03,0.02,0.70,0.07,0.00,26.2,43.8,33.8
13.00,49.39,33.58,10.57,6.07,8.77,6.00,6.06,0.36,0.03,0.02,0.02,0.16,0.00,22.7,68.2,67.4
14.73,0.75,22.39,17.43,6.85,7.43,6.90,6.72,0.53,0.07,0.03,0.21,0.27,0.05,19.5,17.2,8.4
3.29,59.54,22.78,7.81,6.85,7.56,6.09,6.12,0.74,0.02,0.02,0.04,0.11,0.00,24.8,46.6,38.7
5.44,77.01,11.89,9.45,7.19,8.74,8.59,6.39,0.27,0.02,0.40,0.16,0.00,0.00,28.7,35.5,21.2
14.66,15.93,31.02,3.34,6.53,6.73,6.05,6.31,0.74,0.10,0.02,0.03,0.25,0.07,18.1,39.9,37.5
7.62,49.65,26.34,21.05,6.55,7.95,6.33,6.31,0.56,0.02,0.02,0.67,0.18,0.00,23.6,38.8,30.4
28.72,57.36,22.46,22.20,7.67,9.45,7.47,9.06,0.74,0.04,0.03,0.66,0.11,0.00,27.1,22.0,6.3
28.87,14.29,22.62,18.90,7.60,7.02,7.39,6.79,0.74,0.12,0.04,0.04,0.27,0.07,19.9,14.5,4.6
25.55,21.46,3.72,11.89,7.37,7.33,7.40,6.89,0.57,0.74,0.03,0.61,0.30,0.05,19.9,13.4,3.2
23.97,57.03,8.95,24.01,6.77,9.50,6.41,6.65,0.31,0.02,0.72,0.13,0.14,0.00,25.4,30.6,18.5
13.23,21.57,2.32,5.73,6.73,6.39,6.19,6.39,0.46,0.03,0.02,0.06,0.30,0.09,17.9,30.4,26.1
15.47,21.69,25.30,12.16,6.64,6.31,6.25,6.49,0.19,0.04,0.04,0.20,0.27,0.09,18.0,31.8,27.7
29.73,65.27,23.05,12.84,6.53,8.86,6.80,6.29,0.73,0.04,0.02,0.40,0.07,0.00,26.3,39.6,28.7
7.10,24.21,13.12,12.17,7.09,7.91,6.48,6.50,0.05,0.13,0.02,0.66,0.30,0.02,19.5,20.1,11.9
10.84,64.99,30.67,18.24,6.49,6.32,6.01,6.04,0.25,0.04,0.02,0.25,0.14,0.00,23.7,75.9,75.6
29.71,22.39,5.74,18.06,6.38,6.28,6.19,6.21,0.37,0.05,0.11,0.55,0.30,0.09,17.3,40.2,38.8
31.32,49.63,10.68,5.18,7.75,8.18,8.79,7.37,0.71,0.04,0.02,0.05,0.16,0.00,25.6,20.4,5.9
17.44,13.99,31.40,10.45,6.12,6.94,6.00,6.19,0.74,0.45,0.02,0.19,0.25,0.07,17.7,53.2,54.2
6.71,28.88,13.51,20.15,7.21,9.47,6.63,6.73,0.10,0.02,0.02,0.75,0.30,0.00,20.8,17.5,7.4
6.69,21.23,25.87,15.38,6.79,6.70,6.38,6.58,0.19,0.05,0.04,0.37,0.25,0.07,18.8,24.7,18.2
0.68,24.50,23.63,14.94,7.65,7.88,6.83,6.56,0.34,0.08,0.02,0.70,0.25,0.02,20.1,17.4,8.0
17.79,16.09,13.57,18.94,6.44,6.78,6.30,6.31,0.70,0.57,0.02,0.02,0.30,0.07,18.1,31.3,27.1
1.98,23.81,0.69,20.88,6.68,7.90,6.38,6.31,0.37,0.58,0.03,0.19,0.30,0.02,19.0,26.4,20.2
22.83,22.49,30.82,18.42,6.34,6.29,6.00,6.01,0.46,0.55,0.63,0.18,0.27,0.09,17.2,56.9,59.3
29.03,21.76,7.04,17.99,7.29,6.46,6.21,6.50,0.41,0.58,0.03,0.51,0.30,0.09,18.4,25.3,19.4
25.94,28.93,12.56,9.95,7.78,9.39,6.39,6.64,0.22,0.15,0.03,0.13,0.30,0.00,20.6,19.2,9.6
17.73,75.24,29.08,14.71,6.61,6.79,6.15,6.38,0.70,0.02,0.67,0.18,0.02,0.00,26.5,54.6,46.7
3.58,29.05,24.26,8.79,7.78,9.25,6.57,6.40,0.59,0.04,0.04,0.28,0.25,0.00,20.6,21.8,12.9
30.56,21.92,25.14,16.07,6.10,7.40,6.28,6.02,0.26,0.02,0.04,0.71,0.27,0.05,17.9,48.9,48.9
14.63,17.77,25.79,11.77,6.35,6.73,6.19,6.22,0.07,0.02,0.05,0.05,0.27,0.07,17.9,38.9,36.6
6.36,66.22,29.99,15.07,6.26,9.21,6.05,6.02,0.35,0.04,0.04,0.21,0.05,0.00,25.5,64.7,60.2
6.13,26.72,29.85,15.19,6.30,7.13,6.15,6.04,0.27,0.02,0.03,0.50,0.25,0.02,18.5,48.1,47.2
7.84,13.03,7.55,29.87,6.91,6.89,6.36,6.71,0.25,0.64,0.02,0.02,0.30,0.07,19.0,20.6,13.1
27.93,21.40,25.75,12.21,6.60,6.46,6.48,6.38,0.74,0.59,0.02,0.68,0.25,0.09,18.4,29.8,25.0
27.93,21.26,25.94,12.10,6.58,6.47,6.22,6.32,0.37,0.02,0.02,0.20,0.27,0.09,18.0,34.2,30.7
7.29,22.24,8.44,9.60,6.70,7.02,6.27,6.57,0.69,0.05,0.02,0.27,0.30,0.05,18.7,23.9,17.5
26.28,24.13,10.99,14.94,7.53,7.87,6.94,7.80,0.70,0.59,0.02,0.04,0.30,0.02,20.6,12.3,1.3
22.07,15.03,1.39,15.94,7.44,6.91,6.71,6.96,0.75,0.60,0.02,0.64,0.30,0.07,19.6,15.1,5.7
9.40,24.28,24.82,8.88,6.47,7.75,6.34,6.05,0.34,0.11,0.02,0.73,0.27,0.02,18.6,37.9,34.7
9.16,24.46,32.91,8.35,6.01,7.95,6.02,6.00,0.02,0.02,0.02,0.61,0.25,0.02,18.1,63.6,66.7
10.75,65.60,15.41,6.81,7.02,9.50,8.16,7.41,0.73,0.02,0.02,0.03,0.07,0.00,27.9,25.6,9.9
10.71,22.72,28.12,17.71,6.01,6.73,6.19,6.29,0.07,0.02,0.03,0.25,0.25,0.05,17.9,49.3,49.4
26.28,24.30,14.65,5.60,7.53,7.93,8.58,7.90,0.68,0.59,0.09,0.20,0.25,0.02,21.1,11.9,0.2
27.23,24.28,23.88,4.82,7.49,8.12,7.12,6.80,0.32,0.05,0.03,0.05,0.25,0.02,20.5,14.9,4.6
12.79,22.48,11.85,19.74,6.28,6.27,6.00,6.31,0.23,0.42,0.11,0.18,0.30,0.09,17.2,43.7,43.2
9.97,7.71,0.01,24.68,7.40,6.90,6.62,6.74,0.72,0.03,0.02,0.25,0.30,0.07,19.3,16.8,8.0
26.97,20.57,12.24,1.82,6.72,6.75,6.23,6.21,0.39,0.12,0.10,0.67,0.30,0.07,18.1,31.0,26.6
6.60,24.20,25.84,11.25,7.14,7.75,6.41,6.27,0.18,0.23,0.19,0.34,0.25,0.02,19.4,25.9,19.2
12.99,15.93,7.98,24.26,6.02,6.77,6.00,6.18,0.69,0.05,0.02,0.03,0.30,0.07,17.4,51.1,52.2
0.21,87.85,25.36,23.57,6.00,6.00,6.19,6.00,0.23,0.02,0.07,0.35,0.09,0.00,23.8,119.5,128.9
17.79,26.69,8.75,26.91,6.01,6.01,6.04,6.04,0.20,0.57,0.04,0.16,0.30,0.11,16.4,67.0,72.5
28.81,58.78,1.95,25.06,7.33,8.70,6.39,7.01,0.21,0.02,0.02,0.60,0.11,0.00,26.1,27.6,14.2
9.97,31.19,3.91,4.61,7.15,7.58,6.62,6.59,0.46,0.03,0.02,0.22,0.27,0.00,20.8,20.3,10.8
25.99,43.17,26.03,7.03,6.73,7.45,6.55,6.77,0.27,0.02,0.03,0.05,0.23,0.00,23.2,27.6,17.2
0.66,49.77,6.14,5.01,6.99,9.38,8.05,6.65,0.27,0.02,0.02,0.24,0.18,0.00,24.9,24.0,11.1
14.52,65.44,15.89,21.55,7.22,7.85,8.76,6.89,0.66,0.02,0.03,0.02,0.07,0.00,27.6,27.8,12.8
31.33,19.31,27.64,23.97,6.10,6.73,6.19,6.22,0.63,0.02,0.04,0.05,0.25,0.07,17.8,47.0,46.7
